CompanyID,CompanyName,Industry,Region,Year,Revenue,ProfitMargin,MarketCap,GrowthRate,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption,Return,Volatility,BI,Carbon_Score,Energy_Score,ERI
508,Company_508,Utilities,Europe,2025,367.8,5.1,187.7,-0.2,61.1,27.5,75.0,80.8,296497.4,185310.9,2964974.1,5.089799999999999,0.02,,99.73480834326524,99.72823771083193,
509,Company_509,Technology,Europe,2015,8051.4,20.3,43801.3,,67.3,98.7,71.1,32.1,204986.2,122991.7,409972.3,,,1.6528925619834711,99.81936862760134,99.96431531121198,60.642604556357696
509,Company_509,Technology,Europe,2016,9704.3,19.0,57871.1,20.5,68.3,100.0,72.3,32.6,242607.6,145564.5,485215.1,22.895000000000003,2.05,4.132231404958677,99.78460483605318,99.95736301095533,61.6780629908893
509,Company_509,Technology,Europe,2017,10273.0,18.0,41563.1,5.9,66.6,100.0,69.9,29.9,256825.1,154095.0,513650.1,19.061999999999998,0.5900000000000001,7.43801652892562,99.77146725461454,99.95473566777036,62.15664554315467
509,Company_509,Technology,Europe,2018,11740.3,16.6,59872.8,14.3,65.3,98.2,69.9,27.7,300722.5,180433.5,601445.0,18.9738,1.4300000000000002,73.55371900826447,99.73090416916035,99.94662357590506,81.59162125149243
509,Company_509,Technology,Europe,2019,13425.5,16.5,46669.4,14.4,66.8,100.0,72.4,27.8,335638.0,201382.8,671275.9,18.876,1.44,47.107438016528924,99.6986407455823,99.94017132553704,74.09999381918254
509,Company_509,Technology,Europe,2020,16406.1,16.2,84986.0,22.2,66.9,100.0,73.6,27.2,410151.9,246091.2,820303.9,19.7964,2.2199999999999998,100.0,99.62978669743309,99.92640140465893,89.98123762041841
509,Company_509,Technology,Europe,2021,18256.2,17.1,84237.2,11.3,66.8,99.9,72.4,28.0,456930.5,274158.3,913861.1,19.032300000000003,1.1300000000000001,91.73553719008264,99.58656125926984,99.9177568865712,87.46152478619301
509,Company_509,Technology,Europe,2022,19477.3,14.3,60654.6,6.7,67.6,100.0,74.0,28.8,486931.8,292159.1,973863.6,15.2581,0.67,86.77685950413223,99.55883876783216,99.91221276279923,86.20726815736595
509,Company_509,Technology,Europe,2023,21150.0,8.1,49501.2,8.6,68.0,100.0,73.8,30.2,528751.0,317250.6,1057502.0,8.7966,0.86,66.11570247933884,99.52019602855316,99.90448472410601,80.11964689433348
509,Company_509,Technology,Europe,2024,24444.1,9.0,63566.0,15.6,69.1,100.0,76.0,31.3,611102.4,366661.5,1222204.8,10.404,1.56,3.3057851239669422,99.44409979334398,99.8892664797197,61.58840879180282
509,Company_509,Technology,Europe,2025,24246.4,9.8,42150.8,-0.8,67.4,100.0,70.7,31.4,606160.2,363696.1,1212320.5,9.7216,0.08,,99.44866659868852,99.89017977137587,
511,Company_511,Healthcare,Europe,2015,2018.5,8.3,3122.6,,77.4,70.8,94.8,66.5,142143.2,142143.2,284286.4,,,1.6528925619834711,99.87743826223112,99.97592846376382,63.686541113794036
511,Company_511,Healthcare,Europe,2016,2155.4,2.5,1313.0,6.8,77.1,71.3,93.4,66.6,151133.5,151133.5,302267.0,2.67,0.6799999999999999,4.132231404958677,99.86913083839374,99.97426708845622,64.3383490068576
511,Company_511,Healthcare,Europe,2017,2218.1,-1.4,7127.9,2.9,79.0,75.0,95.1,66.8,149735.1,149735.1,299470.1,-1.4405999999999999,0.29,7.43801652892562,99.87042302013342,99.97452551701798,65.90039466610797
511,Company_511,Healthcare,Europe,2018,2645.5,-1.5,11994.3,19.3,78.5,74.3,93.1,68.1,179909.7,179909.7,359819.4,-1.7895,1.9300000000000002,73.55371900826447,99.84254039204279,99.96894934954578,85.57841365079707
511,Company_511,Healthcare,Europe,2019,2700.0,0.8,401.8,2.1,79.2,78.0,95.2,64.3,176575.1,176575.1,353150.1,0.8168,0.21000000000000002,47.107438016528924,99.84562170585079,99.96956558094735,77.85526886231831
511,Company_511,Healthcare,Europe,2020,2734.5,3.9,1264.8,1.3,79.7,78.5,95.8,64.7,177802.4,177802.4,355604.7,3.9506999999999994,0.13,100.0,99.84448762786946,99.96933878029385,93.87276528163267
511,Company_511,Healthcare,Europe,2021,2514.4,3.6,1533.1,-8.0,80.9,82.3,95.4,65.1,156864.5,156864.5,313729.1,3.3120000000000003,0.8,91.73553719008264,99.86383514792601,99.97320801089967,91.75806978878992
511,Company_511,Healthcare,Europe,2022,2629.4,2.4,734.4,4.6,81.7,81.6,99.7,63.7,165375.0,165375.0,330750.1,2.5104,0.45999999999999996,86.77685950413223,99.85597107992295,99.9716353009172,90.5085791274077
511,Company_511,Healthcare,Europe,2023,2958.3,3.9,2556.1,12.5,80.8,79.2,100.0,63.3,191026.8,191026.8,382053.6,4.3875,1.25,66.11570247933884,99.83226771354012,99.96689494919961,84.0345432763496
511,Company_511,Healthcare,Europe,2024,3373.7,8.1,4860.0,14.0,79.6,79.7,97.7,61.2,216635.2,216635.2,433270.3,9.234,1.4,3.3057851239669422,99.80860445062375,99.9621626176469,64.82588895084422
511,Company_511,Healthcare,Europe,2025,3630.3,7.6,4453.5,7.6,80.6,81.6,100.0,60.1,228280.3,228280.3,456560.6,8.1776,0.76,,99.7978438774139,99.96001063554804,
513,Company_513,Healthcare,Europe,2015,1379.8,21.2,3956.1,,53.2,36.2,61.9,61.4,130581.6,130581.6,261163.2,,,1.6528925619834711,99.88812167784997,99.97806500612128,56.4291051053893
513,Company_513,Healthcare,Europe,2016,1534.8,18.4,4571.8,11.2,52.8,38.8,59.4,60.1,142496.5,142496.5,284992.9,20.4608,1.1199999999999999,4.132231404958677,99.87711179783709,99.97586318442637,57.0502644179403
513,Company_513,Healthcare,Europe,2017,1661.6,20.8,8468.8,8.3,52.2,37.0,61.1,58.3,156322.4,156322.4,312644.8,22.5264,0.8300000000000001,7.43801652892562,99.8643360716396,99.97330819828196,57.858933812661995
513,Company_513,Healthcare,Europe,2018,1683.9,23.1,5729.2,1.3,51.9,37.8,61.7,56.2,157569.8,157569.8,315139.7,23.400299999999998,0.13,73.55371900826447,99.86318342039384,99.9730776739805,77.6033679213542
513,Company_513,Healthcare,Europe,2019,1622.6,21.5,7347.3,-3.6,52.4,37.7,62.0,57.6,151914.8,151914.8,303829.7,20.726,0.36,47.107438016528924,99.8684088835931,99.97412269776885,69.82073772123107
513,Company_513,Healthcare,Europe,2020,1863.3,22.3,8175.9,14.8,52.6,37.7,60.5,59.7,174392.4,174392.4,348784.8,25.600400000000004,1.48,100.0,99.84763861452012,99.96996892686629,85.74352150827728
513,Company_513,Healthcare,Europe,2021,1897.6,24.1,7197.6,1.8,52.7,37.0,61.2,60.0,178622.2,178622.2,357244.3,24.533800000000003,0.18,91.73553719008264,99.84373009741309,99.96918728418392,83.2932446333442
513,Company_513,Healthcare,Europe,2022,2051.3,25.5,6467.2,8.1,54.8,38.6,63.2,62.4,190674.7,190674.7,381349.3,27.5655,0.8099999999999999,86.77685950413223,99.83259306908255,99.96696002526099,82.43296847010838
513,Company_513,Healthcare,Europe,2023,2364.4,24.3,6897.4,15.3,57.7,42.6,67.0,63.5,213285.3,213285.3,426570.6,28.0179,1.53,66.11570247933884,99.81169990228975,99.96278165795414,77.09960705585044
513,Company_513,Healthcare,Europe,2024,2335.4,23.0,10966.1,-1.2,56.9,42.0,66.4,62.2,211533.5,211533.5,423067.0,22.724,0.12,3.3057851239669422,99.81331864082776,99.96310538433299,58.01702034222223
513,Company_513,Healthcare,Europe,2025,2058.8,17.4,8493.3,-11.8,57.4,42.3,64.5,65.5,186142.4,186142.4,372284.7,15.346799999999998,1.1800000000000002,,99.83678110919891,99.96779757810201,
537,Company_537,Retail,Europe,2015,750.1,0.3,36.6,,56.1,31.0,75.5,61.8,73723.4,36861.7,147446.8,,,1.6528925619834711,99.9406610998971,99.98857219826333,57.31171442822713
537,Company_537,Retail,Europe,2016,711.8,1.1,112.6,-5.1,54.2,29.0,73.3,60.4,70986.8,35493.4,141973.6,1.0439,0.51,4.132231404958677,99.94318983598748,99.9890779121624,57.48612297111758
537,Company_537,Retail,Europe,2017,728.5,2.0,203.6,2.3,55.1,29.3,75.0,60.9,72501.5,36250.8,145003.0,2.046,0.22999999999999998,7.43801652892562,99.9417901880462,99.98879800101611,58.74752259649016
537,Company_537,Retail,Europe,2018,774.9,2.7,279.3,6.4,56.4,30.2,75.9,63.0,76598.1,38299.1,153196.3,2.8728000000000002,0.64,73.55371900826447,99.93800475346758,99.98804095473803,78.97132484412046
537,Company_537,Retail,Europe,2019,835.3,4.9,796.4,7.8,55.7,30.8,76.0,60.2,82218.4,41109.2,164436.9,5.2822000000000005,0.78,47.107438016528924,99.93281135456063,99.98700234338564,70.82619414454794
537,Company_537,Retail,Europe,2020,804.7,6.5,959.5,-3.7,57.5,33.7,79.9,58.9,77556.1,38778.1,155112.2,6.2595,0.37,100.0,99.93711952026777,99.98786392900185,87.23499668985393
537,Company_537,Retail,Europe,2021,895.8,7.3,1459.3,11.3,58.4,34.4,79.1,61.7,85944.5,42972.2,171889.0,8.1249,1.1300000000000001,91.73553719008264,99.92936827791574,99.98631378266299,85.02379756914053
537,Company_537,Retail,Europe,2022,917.6,1.6,265.9,2.4,58.9,36.6,79.9,60.1,86594.0,43297.0,173188.0,1.6384,0.24,86.77685950413223,99.92876811198332,99.98619375738438,83.6860502251132
537,Company_537,Retail,Europe,2023,1062.0,2.1,427.9,15.7,61.2,39.1,82.1,62.4,98366.5,49183.3,196733.0,2.4297,1.5699999999999998,66.11570247933884,99.91788981569447,99.98401824146069,78.17509235523269
537,Company_537,Retail,Europe,2024,1026.2,0.1,30.9,-3.4,62.7,42.1,82.2,63.8,92880.1,46440.0,185760.2,0.0966,0.33999999999999997,3.3057851239669422,99.92295948524293,99.98503210857164,59.783333855953
537,Company_537,Retail,Europe,2025,1024.1,-1.6,3890.8,-0.2,61.8,43.2,81.1,61.2,91952.3,45976.2,183904.6,-1.5968,0.02,,99.92381681234394,99.98520356269557,
539,Company_539,Healthcare,Europe,2015,3627.4,15.9,11172.5,,69.1,70.5,76.4,60.2,256282.7,256282.7,512565.3,,,1.6528925619834711,99.77196845554101,99.95483590135177,61.171228639973606
539,Company_539,Healthcare,Europe,2016,3794.8,20.0,8318.1,4.6,72.1,74.1,76.7,65.5,258531.7,258531.7,517063.3,20.92,0.45999999999999996,4.132231404958677,99.7698902828204,99.95442029418996,62.814531536889675
539,Company_539,Healthcare,Europe,2017,3567.5,19.6,7065.0,-6.0,71.8,71.4,74.3,69.8,249798.7,249798.7,499597.5,18.424,0.6,7.43801652892562,99.7779599503923,99.95603410289753,63.71820376933565
539,Company_539,Healthcare,Europe,2018,3523.7,16.9,10418.6,-1.2,74.1,70.6,77.7,74.2,248803.7,248803.7,497607.3,16.6972,0.12,73.55371900826447,99.77887937318334,99.95621799382094,84.2431351758802
539,Company_539,Healthcare,Europe,2019,3848.6,18.0,7468.0,9.2,74.8,67.6,81.2,75.5,279746.8,279746.8,559493.6,19.656000000000002,0.9199999999999999,47.107438016528924,99.75028661804255,99.95049981029543,76.51238869062627
539,Company_539,Healthcare,Europe,2020,4097.0,22.4,22486.0,6.5,75.0,67.9,81.3,75.8,296919.4,296919.4,593838.8,23.855999999999998,0.65,100.0,99.73441839711668,99.94732637519233,92.4363489544618
539,Company_539,Healthcare,Europe,2021,4405.8,22.7,21260.9,7.5,74.9,69.5,79.7,75.6,314500.7,314500.7,629001.3,24.4025,0.75,91.73553719008264,99.71817251981426,99.94407742302982,89.92311114559361
539,Company_539,Healthcare,Europe,2022,4421.8,25.6,12654.1,0.4,74.1,67.3,80.6,74.4,322291.9,322291.9,644583.8,25.7024,0.04,86.77685950413223,99.71097311594545,99.94263762787666,88.1937800000041
539,Company_539,Healthcare,Europe,2023,4331.7,28.6,15105.7,-2.0,75.5,66.9,82.0,77.7,317011.5,317011.5,634023.0,28.028000000000002,0.2,66.11570247933884,99.71585243263465,99.94361342692389,82.41660391571335
539,Company_539,Healthcare,Europe,2024,4982.0,27.5,14145.6,15.0,77.8,70.4,82.0,80.9,352364.1,352364.1,704728.3,31.624999999999996,1.5,3.3057851239669422,99.68318510985864,99.93708038355847,64.2557886358735
539,Company_539,Healthcare,Europe,2025,5483.8,28.9,27646.9,10.1,81.7,73.5,85.0,86.5,375896.5,375896.5,751793.0,31.8189,1.01,,99.66144016022285,99.93273168938588,
554,Company_554,Manufacturing,Europe,2015,895.7,9.6,1368.8,,46.5,29.8,76.8,33.0,266378.9,355171.9,4439648.9,,,1.6528925619834711,99.76263913254324,99.59198039464337,54.31679167403237
554,Company_554,Manufacturing,Europe,2016,998.7,8.9,866.3,11.5,47.0,29.4,79.1,32.5,297841.2,397121.7,4964020.7,9.9235,1.15,4.132231404958677,99.73356661427371,99.54352937740691,55.195088619823736
554,Company_554,Manufacturing,Europe,2017,1097.3,8.2,793.2,9.9,46.5,28.6,74.5,36.4,329135.6,438847.5,5485593.7,9.0118,0.99,7.43801652892562,99.70464924282489,99.49533696428885,56.02140220010044
554,Company_554,Manufacturing,Europe,2018,1095.5,4.2,1004.7,-0.2,47.8,32.0,75.7,35.8,320722.4,427629.9,5345373.5,4.1916,0.02,73.55371900826447,99.71242340144346,99.50829306018703,76.25025899480545
554,Company_554,Manufacturing,Europe,2019,1131.2,5.5,1148.6,3.3,48.9,30.4,79.8,36.5,334947.3,446596.4,5582455.5,5.6815,0.32999999999999996,47.107438016528924,99.69927898208657,99.48638710706663,68.63936462278932
554,Company_554,Manufacturing,Europe,2020,1275.2,4.3,1137.6,12.7,49.3,32.1,80.8,35.2,373134.3,497512.4,6218905.3,4.8461,1.27,100.0,99.66399255181419,99.42758028292022,84.60831456694689
554,Company_554,Manufacturing,Europe,2021,1412.8,0.6,117.5,10.8,51.6,36.9,80.4,37.5,399067.8,532090.4,6651129.4,0.6648000000000001,1.08,91.73553719008264,99.64002888251655,99.38764354849036,82.80619564322618
554,Company_554,Manufacturing,Europe,2022,1500.1,0.6,91.6,6.2,51.1,36.8,81.1,35.4,424063.9,565418.5,7067731.2,0.6372,0.62,86.77685950413223,99.6169314111328,99.3491502866625,81.15627419079873
554,Company_554,Manufacturing,Europe,2023,1590.9,-4.1,2983.7,6.1,50.5,34.3,80.9,36.4,458300.5,611067.4,7638342.2,-4.350099999999999,0.61,66.11570247933884,99.58529532035155,99.29642684997826,74.7610551778676
554,Company_554,Manufacturing,Europe,2024,1902.9,-4.3,3641.2,19.6,50.5,34.7,82.8,34.1,546538.3,728717.7,9108971.4,-5.142799999999999,1.9600000000000002,3.3057851239669422,99.50375979839148,99.16054333999998,55.87459616486837
554,Company_554,Manufacturing,Europe,2025,2035.9,-6.4,5062.6,7.0,51.4,38.9,80.9,34.5,566442.3,755256.4,9440705.0,-6.848000000000001,0.7,,99.48536764639888,99.12989174818762,
565,Company_565,Utilities,Europe,2015,1340.8,9.8,1800.4,,44.9,29.1,56.5,49.2,1068880.2,668050.1,10688801.8,,,1.6528925619834711,99.02109341892478,99.01456983429071,53.57300041923814
565,Company_565,Utilities,Europe,2016,1380.7,7.6,1336.0,3.0,43.6,27.8,54.3,48.8,1110438.7,694024.2,11104387.0,7.827999999999999,0.3,4.132231404958677,98.98269157765746,98.97617050448615,53.91144183791633
565,Company_565,Utilities,Europe,2017,1370.5,6.9,1226.2,-0.7,44.4,31.6,49.7,51.7,1072910.6,670569.2,10729106.4,6.8517,0.06999999999999999,7.43801652892562,99.01736915599315,99.01084576127744,55.157047942131804
565,Company_565,Utilities,Europe,2018,1600.4,7.4,1189.6,16.8,44.4,31.2,49.7,52.1,1256366.3,785229.0,12563663.3,8.6432,1.6800000000000002,73.55371900826447,98.84784819948645,98.84133598217956,74.92395253881254
565,Company_565,Utilities,Europe,2019,1655.5,5.6,1167.5,3.4,44.3,30.4,51.9,50.6,1307325.9,817078.7,13073258.8,5.7904,0.33999999999999997,47.107438016528924,98.80075933751486,98.79425026865697,66.94123332619304
565,Company_565,Utilities,Europe,2020,1593.4,6.8,1583.7,-3.7,43.9,30.0,50.1,51.7,1261914.5,788696.6,12619145.1,6.5484,0.37,100.0,98.84272142408022,98.83620956300882,82.70578619741781
565,Company_565,Utilities,Europe,2021,1668.8,4.9,1058.7,4.7,43.7,31.0,50.5,49.8,1312491.3,820307.1,13124913.1,5.1303,0.47000000000000003,91.73553719008264,98.79598628577138,98.78947750364627,80.14775391490832
565,Company_565,Utilities,Europe,2022,1770.4,5.1,939.0,6.1,44.8,33.8,50.9,49.5,1364263.1,852664.5,13642631.3,5.411099999999999,0.61,86.77685950413223,98.74814691607027,98.74164126715944,78.97101548788561
565,Company_565,Utilities,Europe,2023,1831.3,5.0,979.1,3.4,45.8,35.3,52.5,49.6,1396187.2,872617.0,13961871.8,5.17,0.33999999999999997,66.11570247933884,98.71864767474054,98.71214401546118,73.06086908184199
565,Company_565,Utilities,Europe,2024,1697.8,2.8,555.8,-7.3,46.5,36.2,53.1,50.2,1286023.8,803764.9,12860238.1,2.5956,0.73,3.3057851239669422,98.82044339403424,98.81393300065633,54.468610816128205
565,Company_565,Utilities,Europe,2025,1772.0,3.2,838.9,4.4,48.6,42.2,55.0,48.5,1281930.3,801206.4,12819303.1,3.3408,0.44000000000000006,,98.82422596407955,98.81771532150306,
594,Company_594,Utilities,Europe,2015,2701.2,10.8,2467.9,,52.4,40.9,38.1,78.2,1974031.8,1233769.9,19740317.7,,,1.6528925619834711,98.18469441352143,98.17822594072716,55.48845183944476
594,Company_594,Utilities,Europe,2016,2288.9,12.8,2360.9,-15.3,52.4,39.4,37.9,80.1,1692933.5,1058083.4,16929335.0,10.8416,1.53,4.132231404958677,98.44444133165156,98.43795571881414,56.33614883158074
594,Company_594,Utilities,Europe,2017,2265.2,14.3,4365.7,-1.0,54.2,39.3,40.1,83.1,1676446.1,1047778.8,16764460.9,14.157,0.1,7.43801652892562,98.45967639830967,98.45318979101432,57.873978196542495
594,Company_594,Utilities,Europe,2018,2534.2,10.6,2717.4,11.9,52.6,36.3,41.6,79.8,1917572.8,1198483.0,19175728.1,11.8614,1.19,73.55371900826447,98.23686495760052,98.23039301081201,77.13956729616184
594,Company_594,Utilities,Europe,2019,2391.6,13.6,2737.2,-5.6,52.9,37.2,42.1,79.3,1797927.3,1123704.6,17979272.9,12.838399999999998,0.5599999999999999,47.107438016528924,98.34742254508198,98.34094333315552,69.33990458060619
594,Company_594,Utilities,Europe,2020,2427.3,12.0,3686.4,1.5,53.3,41.6,41.6,76.8,1764448.1,1102780.1,17644481.4,12.18,0.15,100.0,98.37835876569045,98.37187746946321,85.34004724703072
594,Company_594,Utilities,Europe,2021,2372.6,11.8,2865.7,-2.3,55.5,44.0,45.4,77.2,1693449.2,1058405.8,16934492.5,11.5286,0.22999999999999998,91.73553719008264,98.44396480267335,98.4374791750309,83.54694995256564
594,Company_594,Utilities,Europe,2022,2460.4,13.6,3645.5,3.7,55.9,42.8,47.0,78.0,1771836.0,1107397.5,17718360.0,14.1032,0.37,86.77685950413223,98.37153202836598,98.36505121884866,82.1503745006826
594,Company_594,Utilities,Europe,2023,1678.7,10.8,2423.2,-31.8,56.8,44.0,50.8,75.5,1197558.6,748474.1,11975585.7,7.3656,3.18,66.11570247933884,98.90218904337388,98.89567330148996,76.43428321277442
594,Company_594,Utilities,Europe,2024,1552.8,8.9,1805.9,-7.5,55.4,42.9,48.9,74.4,1117903.6,698689.8,11179036.3,8.2325,0.75,3.3057851239669422,98.97579368902153,98.96927304256887,57.20074888350816
594,Company_594,Utilities,Europe,2025,1557.2,9.4,1962.2,0.3,57.2,45.8,51.0,74.9,1095273.1,684545.7,10952730.8,9.428199999999999,0.03,,98.99670524427016,98.99018326634751,
596,Company_596,Technology,Europe,2015,22195.8,19.4,132073.7,,87.2,88.1,92.3,81.0,647142.5,388285.5,1294285.0,,,1.6528925619834711,99.4107971910013,99.8826063980513,66.51454848640557
596,Company_596,Technology,Europe,2016,25570.9,17.5,106007.7,15.2,86.3,87.7,92.2,79.0,749099.8,449459.9,1498199.6,20.16,1.52,4.132231404958677,99.31658426101961,99.8637650534188,66.96573928437527
596,Company_596,Technology,Europe,2017,31781.8,17.9,191713.2,24.3,86.4,89.3,91.6,78.2,913354.2,548012.5,1826708.4,22.249699999999997,2.43,7.43801652892562,99.16480613148515,99.83341142736353,67.95104847044743
596,Company_596,Technology,Europe,2018,36927.7,14.2,126461.9,16.2,88.8,90.9,91.5,84.0,1040236.2,624141.7,2080472.4,16.5004,1.6199999999999999,73.55371900826447,99.04756170679033,99.80996408725487,88.47762086128839
596,Company_596,Technology,Europe,2019,45189.5,15.2,212044.9,22.4,87.7,88.7,90.7,83.8,1308502.1,785101.3,2617004.3,18.604799999999997,2.2399999999999998,47.107438016528924,98.79967247813114,99.76038949850924,80.15424380028675
596,Company_596,Technology,Europe,2020,57632.4,18.0,197751.3,27.5,87.5,88.4,90.2,83.9,1674257.1,1004554.3,3348514.2,22.95,2.75,100.0,98.46169912844994,99.69279929100087,95.88089968389016
596,Company_596,Technology,Europe,2021,72099.8,17.4,244870.2,25.1,87.0,92.2,89.8,79.0,1998506.2,1199103.7,3997012.5,21.767399999999995,2.5100000000000002,91.73553719008264,98.16207901537393,99.63287920698583,93.17965280149674
596,Company_596,Technology,Europe,2022,83443.0,19.8,357755.1,15.7,88.3,94.4,89.3,81.2,2250221.6,1350133.0,4500443.3,22.9086,1.5699999999999998,86.77685950413223,97.92948316048651,99.58636310072657,92.02622710348228
596,Company_596,Technology,Europe,2023,91303.1,17.7,324554.5,9.4,90.5,96.8,92.7,81.9,2383644.4,1430186.6,4767288.8,19.3638,0.9400000000000001,66.11570247933884,97.80619475529767,99.56170705339534,86.45829110554024
596,Company_596,Technology,Europe,2024,103304.3,17.9,408116.4,13.1,91.8,99.9,92.1,83.5,2585486.3,1551291.8,5170972.6,20.244899999999998,1.31,3.3057851239669422,97.61968415927296,99.52440739168226,67.96055384738112
596,Company_596,Technology,Europe,2025,119460.4,15.3,471228.1,15.6,92.3,99.8,95.7,81.6,2995911.4,1797546.8,5991822.7,17.686799999999998,1.56,,97.24043371610678,99.44856230935014,
606,Company_606,Transportation,Europe,2015,1158.6,-0.1,2084.8,,44.9,14.8,45.8,74.1,761976.6,126996.1,2539921.8,,,1.6528925619834711,99.30468554403919,99.76751178375824,53.78030723415453
606,Company_606,Transportation,Europe,2016,1475.4,-3.1,7169.9,27.3,47.0,19.7,45.7,75.5,940287.3,156714.6,3134291.1,-3.9463000000000004,2.73,4.132231404958677,99.13991878879865,99.71259312261147,55.11017180376963
606,Company_606,Transportation,Europe,2017,1562.2,-4.9,4361.0,5.9,47.1,19.4,47.6,74.3,997219.9,166203.3,3324066.3,-5.1891,0.5900000000000001,7.43801652892562,99.08731061795189,99.69505823327101,56.11787872892228
606,Company_606,Transportation,Europe,2018,1781.0,-3.3,3474.8,14.0,45.4,19.7,45.8,70.7,1135277.7,189212.9,3784258.9,-3.762,1.4,73.55371900826447,98.95973927342996,99.65253725942253,75.40857100904984
606,Company_606,Transportation,Europe,2019,2183.9,0.5,95.9,22.6,47.4,22.9,47.5,71.8,1361924.0,226987.3,4539746.8,0.613,2.2600000000000002,47.107438016528924,98.75030834506575,99.58273152756426,68.01883937948467
606,Company_606,Transportation,Europe,2020,2523.6,-0.6,8119.6,15.6,48.6,22.3,51.0,72.6,1580633.7,263438.9,5268778.9,-0.6935999999999999,1.56,100.0,98.54821117642342,99.51537026434792,84.19271628815427
606,Company_606,Transportation,Europe,2021,3165.4,3.4,2042.7,25.4,48.2,22.0,50.4,72.4,1986892.0,331148.7,6622973.5,4.2636,2.54,91.73553719008264,98.17281103565489,99.3902451033341,81.49327238482259
606,Company_606,Transportation,Europe,2022,3499.2,3.5,1963.6,10.5,47.5,22.4,47.7,72.4,2189849.2,364974.9,7299497.3,3.8674999999999997,1.05,86.77685950413223,97.98526985446553,99.3277355132023,79.74565892477324
606,Company_606,Transportation,Europe,2023,4612.3,4.6,3664.5,31.8,49.6,22.8,51.4,74.6,2879342.3,479890.4,9597807.6,6.0628,3.18,66.11570247933884,97.3481485776844,99.11537574869928,74.00741560907838
606,Company_606,Transportation,Europe,2024,4665.0,1.5,711.0,1.1,50.0,22.8,54.4,72.9,2911328.7,485221.4,9704429.0,1.5164999999999997,0.11000000000000001,3.3057851239669422,97.31859176847539,99.10552412187806,55.27655871526078
606,Company_606,Transportation,Europe,2025,5758.4,1.1,959.5,23.4,51.9,24.1,56.0,75.5,3562847.0,593807.8,11876156.6,1.3574000000000002,2.34,,96.71656084004077,98.90486037264425,
607,Company_607,Healthcare,Europe,2015,16260.7,20.8,37105.0,,85.7,85.7,92.5,79.0,975631.0,975631.0,1951262.1,,,1.6528925619834711,99.1072596900054,99.8219028880684,65.9917002842098
607,Company_607,Healthcare,Europe,2016,17752.0,21.7,39782.0,9.2,85.6,87.5,91.9,77.5,1043507.3,1043507.3,2087014.5,23.6964,0.9199999999999999,4.132231404958677,99.04453906971322,99.809359608906,66.69044915721145
607,Company_607,Healthcare,Europe,2017,19606.1,19.7,72696.0,10.4,88.1,89.7,93.7,81.0,1121717.9,1121717.9,2243435.8,21.748800000000003,1.04,7.43801652892562,98.97226911178352,99.79490656032014,68.41484009309842
607,Company_607,Healthcare,Europe,2018,21885.2,20.0,64236.9,11.6,87.9,90.7,91.3,81.5,1236238.3,1236238.3,2472476.6,22.32,1.16,73.55371900826447,98.8664473371124,99.77374359970965,88.16415388984376
607,Company_607,Healthcare,Europe,2019,25037.0,23.5,100048.8,14.4,88.7,95.4,89.2,81.5,1333000.6,1333000.6,2666001.3,26.884000000000004,1.44,47.107438016528924,98.7770348105472,99.75586226326978,80.44881081972207
607,Company_607,Healthcare,Europe,2020,28391.2,24.6,134652.2,13.4,88.4,96.6,88.7,79.9,1486442.8,1486442.8,2972885.7,27.8964,1.34,100.0,98.63524761880285,99.72750669313044,96.19255086238665
607,Company_607,Healthcare,Europe,2021,35031.7,26.9,201165.6,23.4,88.1,98.4,85.8,80.1,1789988.4,1789988.4,3579976.8,33.1946,2.34,91.73553719008264,98.35475843010279,99.67141256039828,93.555895355125
607,Company_607,Healthcare,Europe,2022,40482.2,26.8,241827.3,15.6,88.3,100.0,83.8,81.1,2025128.0,2025128.0,4050256.0,30.9808,1.56,86.77685950413223,98.13747932727522,99.62795960273513,92.07614563724175
607,Company_607,Healthcare,Europe,2023,48335.6,22.6,159279.0,19.4,88.8,99.2,85.1,82.3,2445039.6,2445039.6,4890079.2,26.9844,1.94,66.11570247933884,97.74946295013206,99.55036143986908,85.93467562180189
607,Company_607,Healthcare,Europe,2024,52461.9,24.7,284635.6,8.5,87.0,95.1,86.3,79.7,2804470.3,2804470.3,5608940.5,26.7995,0.85,3.3057851239669422,97.41733352563408,99.48393994039691,66.47199023039627
607,Company_607,Healthcare,Europe,2025,61413.6,24.6,220364.6,17.1,88.1,95.5,88.3,80.4,3265464.3,3265464.3,6530928.6,28.806600000000003,1.7100000000000002,,96.99135524409878,99.39874988760438,
610,Company_610,Technology,Europe,2015,3223.2,31.1,34774.0,,89.1,93.8,91.2,82.4,87538.0,52522.8,175076.0,,,1.6528925619834711,99.9278958153856,99.98601930955834,67.20865079358383
610,Company_610,Technology,Europe,2016,3781.2,29.8,37542.8,17.3,89.0,91.6,90.9,84.5,105587.6,63352.6,211175.3,34.955400000000004,1.73,4.132231404958677,99.91121720874342,99.98268379874993,67.91844962298627
610,Company_610,Technology,Europe,2017,4290.7,28.1,28400.1,13.5,89.1,89.0,94.8,83.6,123766.4,74259.8,247532.7,31.893500000000003,1.35,7.43801652892562,99.89441921574486,99.97932443996277,68.9361536898192
